narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P25_103_51,P25,P25_103,03:18.8,03:18.4,03:19.7,9921,9985,take fork,take,0,fork,14,['fork'],[14]
P25_103_52,P25,P25_103,03:31.9,03:29.0,03:34.6,10450,10728,adjust meat,adjust,17,meat,28,['meat'],[28]
P25_103_53,P25,P25_103,03:35.6,03:34.3,03:35.4,10717,10770,put down fork,put-down,1,fork,14,['fork'],[14]
P25_103_54,P25,P25_103,03:38.6,03:36.9,03:37.9,10843,10895,open drawer,open,3,drawer,8,['drawer'],[8]
P25_103_55,P25,P25_103,03:39.9,03:38.4,03:39.7,10921,10984,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P25_103_56,P25,P25_103,03:41.1,03:39.9,03:41.5,10996,11074,close drawer,close,4,drawer,8,['drawer'],[8]
P25_103_57,P25,P25_103,03:43.4,03:41.9,03:43.1,11094,11157,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P25_103_58,P25,P25_103,03:45.4,03:44.1,03:45.5,11205,11275,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P25_103_59,P25,P25_103,03:48.1,03:46.1,03:47.6,11307,11380,pick up jar,pick-up,0,jar,40,['jar'],[40]
P25_103_6,P25,P25_103,00:49.1,00:47.6,00:50.2,2380,2512,put down pot,put-down,1,pot,29,['pot'],[29]
P25_103_60,P25,P25_103,03:53.6,03:53.4,03:54.4,11669,11719,remove lid,remove,12,lid,6,['lid'],[6]
P25_103_61,P25,P25_103,03:54.9,03:54.4,03:55.6,11721,11779,pour salt,pour,9,salt,38,['salt'],[38]
P25_103_62,P25,P25_103,03:56.6,03:54.6,04:09.5,11728,12473,stir sauce,stir,10,sauce,47,['sauce'],[47]
P25_103_63,P25,P25_103,04:10.9,04:09.8,04:12.0,12488,12602,put down lid,put-down,1,lid,6,['lid'],[6]
P25_103_64,P25,P25_103,04:14.4,04:13.6,04:14.8,12681,12741,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P25_103_65,P25,P25_103,04:16.8,04:15.3,04:16.9,12765,12847,pick up plate,pick-up,0,plate,2,['plate'],[2]
P25_103_66,P25,P25_103,04:19.1,04:17.1,04:19.6,12852,12978,put down plate,put-down,1,plate,2,['plate'],[2]
P25_103_67,P25,P25_103,04:23.4,04:22.5,04:23.6,13123,13179,turn on tap,turn-on,6,tap,0,['tap'],[0]
P25_103_68,P25,P25_103,04:24.4,04:23.2,04:24.6,13159,13229,wash hands,wash,2,hand,11,['hand'],[11]
P25_103_69,P25,P25_103,04:25.1,04:24.6,04:25.9,13232,13294,turn off tap,turn-off,8,tap,0,['tap'],[0]
P25_103_7,P25,P25_103,00:50.9,00:50.2,00:51.2,2508,2562,pick up lid,pick-up,0,lid,6,['lid'],[6]
P25_103_70,P25,P25_103,04:28.9,04:28.8,04:32.4,13440,13620,pick up paper,pick-up,0,paper,49,['paper'],[49]
P25_103_71,P25,P25_103,04:34.4,04:32.4,04:34.9,13619,13747,tear paper,tear,43,paper,49,['paper'],[49]
P25_103_72,P25,P25_103,04:37.3,04:36.7,04:38.4,13834,13922,dry hands,dry,14,hand,11,['hand'],[11]
P25_103_73,P25,P25_103,04:39.6,04:38.7,04:39.9,13934,13992,take fork,take,0,fork,14,['fork'],[14]
P25_103_74,P25,P25_103,04:42.4,04:39.5,04:51.0,13973,14547,flip meat,flip,22,meat,28,['meat'],[28]
P25_103_75,P25,P25_103,04:54.4,04:53.9,04:55.0,14695,14751,put down fork,put-down,1,fork,14,['fork'],[14]
P25_103_76,P25,P25_103,05:03.6,05:02.7,05:03.8,15136,15188,throw paper,throw,13,paper,49,['paper'],[49]
P25_103_77,P25,P25_103,05:05.1,05:04.1,05:05.0,15207,15250,pick up bottle,pick-up,0,bottle,15,['bottle'],[15]
P25_103_78,P25,P25_103,05:06.1,05:05.1,05:08.1,15254,15403,throw bottle,throw,13,bottle,15,['bottle'],[15]
P25_103_79,P25,P25_103,05:09.4,05:09.0,05:11.5,15450,15572,move plates,move,11,plate,2,['plate'],[2]
P25_103_8,P25,P25_103,00:51.6,00:51.3,00:52.9,2567,2647,put down lid,put-down,1,lid,6,['lid'],[6]
P25_103_80,P25,P25_103,05:14.6,05:14.6,05:15.9,15731,15796,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P25_103_81,P25,P25_103,05:16.1,05:15.8,05:17.1,15789,15855,open lid,open,3,lid,6,['lid'],[6]
P25_103_82,P25,P25_103,05:17.9,05:17.5,05:25.5,15872,16275,stir sauce,stir,10,sauce,47,['sauce'],[47]
P25_103_83,P25,P25_103,05:25.9,05:25.4,05:28.3,16268,16414,put down lid,put-down,1,lid,6,['lid'],[6]
P25_103_84,P25,P25_103,05:27.9,05:27.5,05:30.6,16375,16531,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P25_103_85,P25,P25_103,05:31.6,05:30.4,05:32.4,16521,16618,open lid,open,3,lid,6,['lid'],[6]
P25_103_86,P25,P25_103,05:33.9,05:32.5,05:37.1,16623,16855,put down lid,put-down,1,lid,6,['lid'],[6]
P25_103_87,P25,P25_103,05:37.9,05:37.2,05:38.2,16859,16909,take fork,take,0,fork,14,['fork'],[14]
P25_103_88,P25,P25_103,05:53.6,05:38.7,05:56.2,16937,17808,flip meat,flip,22,meat,28,['meat'],[28]
P25_103_89,P25,P25_103,05:57.9,05:53.3,05:58.6,17667,17928,flip meat,flip,22,meat,28,['meat'],[28]
P25_103_9,P25,P25_103,00:54.9,00:53.7,00:55.9,2685,2796,move pot,move,11,pot,29,['pot'],[29]
P25_103_90,P25,P25_103,06:01.9,06:01.4,06:04.9,18071,18245,put down fork,put-down,1,fork,14,['fork'],[14]
P25_103_91,P25,P25_103,06:05.6,06:04.3,06:08.0,18215,18401,pick up paper,pick-up,0,paper,49,['paper'],[49]
P25_103_92,P25,P25_103,06:10.4,06:08.0,06:10.8,18400,18539,tear paper,tear,43,paper,49,['paper'],[49]
P25_103_93,P25,P25_103,06:11.1,06:10.8,06:12.3,18539,18613,put down paper,put-down,1,paper,49,['paper'],[49]
P25_103_94,P25,P25_103,06:29.4,06:27.6,06:30.3,19381,19512,pick up meat,pick-up,0,meat,28,['meat'],[28]
P25_103_95,P25,P25_103,06:31.9,06:30.1,06:32.7,19506,19634,put down meat,put-down,1,meat,28,['meat'],[28]
P25_103_96,P25,P25_103,06:33.6,06:33.9,06:35.7,19693,19784,flip meat,flip,22,meat,28,['meat'],[28]
P25_103_97,P25,P25_103,06:39.1,06:37.6,06:40.0,19878,19998,put down fork,put-down,1,fork,14,['fork'],[14]
P25_103_98,P25,P25_103,06:45.9,06:44.7,06:47.3,20234,20364,take fork,take,0,fork,14,['fork'],[14]
P25_103_99,P25,P25_103,06:52.9,06:51.6,06:54.4,20579,20718,pick up meat,pick-up,0,meat,28,['meat'],[28]
P25_104_0,P25,P25_104,00:02.4,00:02.1,00:03.0,103,148,pick up lighter,pick-up,0,lighter,130,['lighter'],[130]
P25_104_1,P25,P25_104,00:06.8,00:05.1,00:07.9,254,395,turn on hob,turn-on,6,hob,24,['hob'],[24]
P25_104_10,P25,P25_104,00:32.6,00:32.3,00:34.4,1614,1718,put down bottle,put-down,1,bottle,15,['bottle'],[15]
P25_104_100,P25,P25_104,05:01.6,05:00.8,05:01.9,15041,15094,pick up parmesan,pick-up,0,parmesan,32,['parmesan'],[32]
P25_104_101,P25,P25_104,05:03.1,05:02.6,05:03.4,15132,15171,put down parmesan,put-down,1,parmesan,32,['parmesan'],[32]
P25_104_102,P25,P25_104,05:06.2,05:03.2,05:06.3,15158,15315,pick up bottle,pick-up,0,bottle,15,['bottle'],[15]
P25_104_103,P25,P25_104,05:06.9,05:06.2,05:08.9,15309,15443,close bottle,close,4,bottle,15,['bottle'],[15]
P25_104_104,P25,P25_104,05:09.6,05:09.0,05:13.9,15448,15694,put down bottle,put-down,1,bottle,15,['bottle'],[15]
P25_104_105,P25,P25_104,05:15.6,05:15.1,05:16.3,15753,15813,turn on tap,turn-on,6,tap,0,['tap'],[0]
P25_104_106,P25,P25_104,05:17.2,05:16.3,05:18.3,15813,15916,wash hands,wash,2,hand,11,['hand'],[11]
P25_104_107,P25,P25_104,05:21.4,05:21.0,05:22.1,16050,16103,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P25_104_108,P25,P25_104,05:23.1,05:22.2,05:23.4,16108,16169,pick up washing up liquid,pick-up,0,liquid:washing:up,22,['liquid:washing:up'],[22]
P25_104_109,P25,P25_104,05:24.2,05:23.2,05:24.2,16161,16210,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P25_104_11,P25,P25_104,00:36.3,00:35.1,00:37.4,1756,1871,pick up paper,pick-up,0,paper,49,['paper'],[49]
P25_104_110,P25,P25_104,05:26.6,05:26.0,05:27.4,16299,16372,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P25_104_111,P25,P25_104,05:27.6,05:27.5,05:29.7,16377,16486,wash sponge,wash,2,sponge,9,['sponge'],[9]
P25_104_112,P25,P25_104,05:29.7,05:29.3,05:30.5,16465,16523,pick up soap,pick-up,0,soap,22,['soap'],[22]
P25_104_113,P25,P25_104,05:30.4,05:29.8,05:31.5,16489,16575,pour soap,pour,9,soap,22,['soap'],[22]
P25_104_114,P25,P25_104,05:34.3,05:33.6,05:35.1,16680,16755,pick up lid,pick-up,0,lid,6,['lid'],[6]
P25_104_115,P25,P25_104,05:35.2,05:35.2,05:39.0,16759,16948,lather lid,lather,2,lid,6,['lid'],[6]
P25_104_116,P25,P25_104,05:39.4,05:39.0,05:41.4,16947,17067,rinse lid,rinse,2,lid,6,['lid'],[6]
P25_104_117,P25,P25_104,05:42.6,05:41.5,05:49.0,17072,17451,lather lid,lather,2,lid,6,['lid'],[6]
P25_104_118,P25,P25_104,05:49.4,05:48.7,05:49.9,17435,17495,wash hands,wash,2,hand,11,['hand'],[11]
P25_104_119,P25,P25_104,05:50.6,05:49.9,06:15.9,17496,18792,rinse lid,rinse,2,lid,6,['lid'],[6]
P25_104_12,P25,P25_104,00:39.6,00:37.5,00:41.3,1876,2066,put down paper,put-down,1,paper,49,['paper'],[49]
P25_104_120,P25,P25_104,06:16.2,06:16.0,06:19.5,18797,18974,put down lid,put-down,1,lid,6,['lid'],[6]
P25_104_121,P25,P25_104,06:21.1,06:19.8,06:21.6,18990,19079,wash hands,wash,2,hand,11,['hand'],[11]
P25_104_122,P25,P25_104,06:21.7,06:20.9,06:22.1,19045,19107,turn off tap,turn-off,8,tap,0,['tap'],[0]
P25_104_123,P25,P25_104,06:27.1,06:26.6,06:28.1,19330,19402,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P25_104_124,P25,P25_104,06:28.7,06:28.1,06:33.0,19405,19649,stir sauce,stir,10,sauce,47,['sauce'],[47]
P25_104_125,P25,P25_104,06:33.6,06:33.8,06:34.7,19690,19732,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P25_104_126,P25,P25_104,06:35.6,06:35.1,06:36.1,19755,19804,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P25_104_127,P25,P25_104,06:36.9,06:36.2,06:40.6,19809,20027,stir pasta,stir,10,pasta,45,['pasta'],[45]
P25_104_128,P25,P25_104,06:40.6,06:40.7,06:41.6,20035,20081,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P25_104_129,P25,P25_104,06:43.9,06:42.7,06:44.6,20135,20230,pick up lid,pick-up,0,lid,6,['lid'],[6]
P25_104_13,P25,P25_104,00:42.9,00:41.9,00:42.6,2097,2132,open drawer,open,3,drawer,8,['drawer'],[8]
P25_104_130,P25,P25_104,06:45.1,06:44.9,06:46.2,20245,20309,put down lid,put-down,1,lid,6,['lid'],[6]
P25_104_131,P25,P25_104,06:49.9,06:47.1,06:50.1,20357,20504,pick up soap,pick-up,0,soap,22,['soap'],[22]
P25_104_132,P25,P25_104,06:51.4,06:50.4,06:51.7,20518,20584,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P25_104_133,P25,P25_104,06:51.6,06:51.5,06:52.3,20577,20616,put down washing up liquid,put-down,1,liquid:washing:up,22,['liquid:washing:up'],[22]
P25_104_134,P25,P25_104,06:52.6,06:52.3,06:53.4,20615,20670,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P25_104_135,P25,P25_104,06:56.9,06:55.8,06:57.9,20788,20892,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P25_104_136,P25,P25_104,06:58.1,06:58.2,07:01.2,20909,21058,stir sauce,stir,10,sauce,47,['sauce'],[47]
P25_104_137,P25,P25_104,07:02.6,07:01.8,07:02.4,21088,21122,pick up tissue,pick-up,0,tissue,88,['tissue'],[88]
P25_104_138,P25,P25_104,07:04.7,07:04.8,07:06.3,21239,21312,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P25_104_139,P25,P25_104,07:08.9,07:08.7,07:09.9,21435,21493,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P25_104_14,P25,P25_104,00:44.6,00:43.0,00:44.0,2148,2198,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P25_104_140,P25,P25_104,07:11.6,07:09.8,07:12.9,21488,21646,pick up colander,pick-up,0,colander,39,['colander'],[39]
P25_104_141,P25,P25_104,07:17.1,07:16.3,07:18.1,21815,21903,put down colander,put-down,1,colander,39,['colander'],[39]
P25_104_142,P25,P25_104,07:18.6,07:18.4,07:20.1,21919,22006,pick up container,pick-up,0,container,21,['container'],[21]
P25_104_143,P25,P25_104,07:20.1,07:21.0,07:22.5,22051,22124,put down container,put-down,1,container,21,['container'],[21]
P25_104_144,P25,P25_104,07:27.1,07:26.9,07:28.7,22343,22437,turn on tap,turn-on,6,tap,0,['tap'],[0]
P25_104_145,P25,P25_104,07:29.1,07:28.4,07:32.6,22418,22628,wash colander,wash,2,colander,39,['colander'],[39]
P25_104_146,P25,P25_104,07:33.4,07:32.7,07:34.9,22633,22744,put down colander,put-down,1,colander,39,['colander'],[39]
P25_104_147,P25,P25_104,07:35.6,07:35.6,07:36.7,22778,22836,turn off tap,turn-off,8,tap,0,['tap'],[0]
P25_104_148,P25,P25_104,07:39.6,07:38.6,07:40.7,22932,23035,pick up paper,pick-up,0,paper,49,['paper'],[49]
P25_104_149,P25,P25_104,07:44.1,07:40.7,07:45.2,23033,23258,tear paper,tear,43,paper,49,['paper'],[49]
P25_104_15,P25,P25_104,00:45.6,00:44.9,00:49.2,2243,2462,stir onion,stir,10,onion,16,['onion'],[16]
P25_104_150,P25,P25_104,07:49.1,07:47.7,07:51.3,23387,23563,dry fork,dry,14,fork,14,['fork'],[14]
P25_104_151,P25,P25_104,07:52.1,07:51.5,07:52.7,23577,23634,open drawer,open,3,drawer,8,['drawer'],[8]
P25_104_152,P25,P25_104,07:53.1,07:52.6,07:53.9,23629,23696,put down fork,put-down,1,fork,14,['fork'],[14]
P25_104_153,P25,P25_104,07:56.6,07:54.0,07:56.5,23700,23826,pick up knife,pick-up,0,knife,4,['knife'],[4]
P25_104_154,P25,P25_104,07:57.6,07:56.4,07:59.5,23817,23973,dry knife,dry,14,knife,4,['knife'],[4]
P25_104_155,P25,P25_104,08:00.1,07:59.6,08:00.5,23977,24027,put down knife,put-down,1,knife,4,['knife'],[4]
P25_104_156,P25,P25_104,08:01.6,08:00.5,08:01.8,24025,24087,pick up teaspoon,pick-up,0,teaspoon,1,['teaspoon'],[1]
P25_104_157,P25,P25_104,08:02.6,08:02.5,08:05.6,24126,24279,dry teaspoon,dry,14,teaspoon,1,['teaspoon'],[1]
P25_104_158,P25,P25_104,08:05.6,08:05.7,08:06.5,24284,24325,put down teaspoon,put-down,1,teaspoon,1,['teaspoon'],[1]
P25_104_159,P25,P25_104,08:07.4,08:06.2,08:08.0,24310,24398,pick up teaspoon,pick-up,0,teaspoon,1,['teaspoon'],[1]
P25_104_16,P25,P25_104,00:51.6,00:50.7,00:52.8,2536,2639,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P25_104_160,P25,P25_104,08:08.6,08:07.6,08:13.0,24377,24649,dry teaspoon,dry,14,teaspoon,1,['teaspoon'],[1]
P25_104_161,P25,P25_104,08:13.1,08:13.0,08:14.0,24650,24700,put down teaspoon,put-down,1,teaspoon,1,['teaspoon'],[1]
P25_104_162,P25,P25_104,08:18.1,08:17.1,08:18.3,24857,24916,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P25_104_163,P25,P25_104,08:19.6,08:18.2,08:24.6,24912,25228,stir sauce,stir,10,sauce,47,['sauce'],[47]
P25_104_164,P25,P25_104,08:25.7,08:25.6,08:26.6,25278,25332,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P25_104_165,P25,P25_104,08:27.6,08:27.0,08:27.9,25347,25393,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P25_104_166,P25,P25_104,08:29.9,08:29.6,08:30.5,25477,25527,open lid,open,3,lid,6,['lid'],[6]
P25_104_167,P25,P25_104,08:31.1,08:30.5,08:35.2,25525,25757,stir pasta,stir,10,pasta,45,['pasta'],[45]
P25_104_168,P25,P25_104,08:35.1,08:35.2,08:37.3,25758,25862,close lid,close,4,lid,6,['lid'],[6]
P25_104_169,P25,P25_104,08:37.4,08:37.2,08:38.4,25861,25919,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P25_104_17,P25,P25_104,00:53.9,00:54.0,00:55.0,2702,2750,move bottle,move,11,bottle,15,['bottle'],[15]
P25_104_170,P25,P25_104,08:41.6,08:40.9,08:42.2,26044,26110,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P25_104_171,P25,P25_104,08:43.4,08:42.8,08:50.7,26139,26534,stir sauce,stir,10,sauce,47,['sauce'],[47]
P25_104_172,P25,P25_104,08:50.7,08:49.8,08:52.0,26487,26597,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P25_104_173,P25,P25_104,08:53.9,08:53.0,08:54.5,26650,26723,turn off hob,turn-off,8,hob,24,['hob'],[24]
P25_104_174,P25,P25_104,08:57.4,08:56.8,08:57.9,26839,26894,pick up paper,pick-up,0,paper,49,['paper'],[49]
P25_104_175,P25,P25_104,08:59.4,08:59.1,09:00.2,26957,27008,pick up paper,pick-up,0,paper,49,['paper'],[49]
P25_104_176,P25,P25_104,09:02.1,09:01.8,09:03.2,27088,27158,throw paper,throw,13,paper,49,['paper'],[49]
P25_104_177,P25,P25_104,09:07.4,09:06.3,09:07.4,27314,27370,pick up teaspoon,pick-up,0,teaspoon,1,['teaspoon'],[1]
P25_104_178,P25,P25_104,09:08.9,09:08.4,09:10.1,27420,27503,put down teaspoon,put-down,1,teaspoon,1,['teaspoon'],[1]
P25_104_179,P25,P25_104,09:10.1,09:10.7,09:11.2,27537,27560,pick up lid,pick-up,0,lid,6,['lid'],[6]
P25_104_18,P25,P25_104,00:56.1,00:55.8,00:56.6,2790,2831,pick up knife,pick-up,0,knife,4,['knife'],[4]
P25_104_180,P25,P25_104,09:11.1,09:11.2,09:11.9,27560,27595,put down lid,put-down,1,lid,6,['lid'],[6]
P25_104_181,P25,P25_104,09:12.1,09:12.0,09:12.7,27600,27634,pick up salt,pick-up,0,salt,38,['salt'],[38]
P25_104_182,P25,P25_104,09:14.1,09:14.1,09:15.0,27704,27751,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P25_104_183,P25,P25_104,09:14.6,09:14.5,09:15.2,27723,27762,put down salt,put-down,1,salt,38,['salt'],[38]
P25_104_184,P25,P25_104,09:15.6,09:15.3,09:16.5,27765,27824,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P25_104_185,P25,P25_104,09:17.6,09:17.4,09:18.4,27869,27922,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P25_104_186,P25,P25_104,09:19.6,09:19.0,09:20.3,27950,28014,open lid,open,3,lid,6,['lid'],[6]
P25_104_187,P25,P25_104,09:22.6,09:20.5,09:25.1,28022,28253,stir pasta,stir,10,pasta,45,['pasta'],[45]
P25_104_188,P25,P25_104,09:24.6,09:24.8,09:26.8,28242,28341,put down lid,put-down,1,lid,6,['lid'],[6]
P25_104_189,P25,P25_104,09:26.9,09:26.8,09:27.9,28341,28394,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P25_104_19,P25,P25_104,00:57.4,00:56.6,00:57.3,2829,2866,put down knife,put-down,1,knife,4,['knife'],[4]
P25_104_190,P25,P25_104,09:29.9,09:29.6,09:31.5,28478,28573,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P25_104_191,P25,P25_104,09:32.9,09:32.2,09:34.0,28611,28698,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P25_104_192,P25,P25_104,09:34.6,09:34.4,09:35.2,28720,28760,throw paper,throw,13,paper,49,['paper'],[49]
P25_104_193,P25,P25_104,09:35.9,09:33.0,09:36.2,28650,28808,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P25_104_194,P25,P25_104,09:36.9,09:36.3,09:37.4,28813,28868,pick up washing up liquid,pick-up,0,liquid:washing:up,22,['liquid:washing:up'],[22]
P25_104_195,P25,P25_104,09:37.6,09:37.3,09:38.5,28866,28927,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P25_104_196,P25,P25_104,09:38.6,09:38.6,09:39.4,28930,28972,put down detergent,put-down,1,detergent,22,['detergent'],[22]
P25_104_197,P25,P25_104,09:39.6,09:39.4,09:40.2,28968,29011,turn on tap,turn-on,6,tap,0,['tap'],[0]
P25_104_198,P25,P25_104,09:41.6,09:40.3,09:41.7,29016,29083,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P25_104_199,P25,P25_104,09:41.9,09:41.6,09:42.9,29080,29142,wash sponge,wash,2,sponge,9,['sponge'],[9]
P25_104_2,P25,P25_104,00:08.4,00:08.4,00:09.8,420,489,put down lighter,put-down,1,lighter,130,['lighter'],[130]
P25_104_20,P25,P25_104,00:57.9,00:57.4,00:58.3,2871,2916,turn on tap,turn-on,6,tap,0,['tap'],[0]
P25_104_200,P25,P25_104,09:42.6,09:42.9,09:44.0,29144,29198,pick up washing up liquid,pick-up,0,liquid:washing:up,22,['liquid:washing:up'],[22]
P25_104_201,P25,P25_104,09:43.1,09:43.3,09:44.2,29163,29211,pour detergent,pour,9,detergent,22,['detergent'],[22]
P25_104_202,P25,P25_104,09:44.9,09:44.3,09:45.6,29214,29282,put down detergent,put-down,1,detergent,22,['detergent'],[22]
P25_104_203,P25,P25_104,09:47.1,09:46.2,09:47.6,29311,29381,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P25_104_204,P25,P25_104,09:49.4,09:47.2,09:53.9,29361,29696,wash spoon,wash,2,spoon,1,['spoon'],[1]
P25_104_205,P25,P25_104,09:53.9,09:49.2,09:58.2,29458,29911,rinse spoon,rinse,2,spoon,1,['spoon'],[1]
P25_104_206,P25,P25_104,09:58.4,09:58.3,09:59.1,29916,29952,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P25_104_207,P25,P25_104,10:04.1,10:03.2,10:04.8,30161,30241,wash spoon,wash,2,spoon,1,['spoon'],[1]
P25_104_208,P25,P25_104,10:05.6,10:05.6,10:08.2,30279,30411,rinse spoon,rinse,2,spoon,1,['spoon'],[1]
P25_104_209,P25,P25_104,10:08.1,10:08.0,10:09.1,30402,30452,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P25_104_21,P25,P25_104,01:01.9,01:01.6,01:03.3,3078,3163,pick up washing up liquid,pick-up,0,liquid:washing:up,22,['liquid:washing:up'],[22]
P25_104_210,P25,P25_104,10:12.1,10:10.6,10:15.3,30530,30766,wash hands,wash,2,hand,11,['hand'],[11]
P25_104_211,P25,P25_104,10:15.4,10:15.1,10:17.0,30754,30848,turn off tap,turn-off,8,tap,0,['tap'],[0]
P25_104_212,P25,P25_104,10:19.4,10:18.6,10:20.2,30927,31012,pick up soap,pick-up,0,soap,22,['soap'],[22]
P25_104_213,P25,P25_104,10:20.6,10:20.9,10:21.8,31045,31089,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P25_104_214,P25,P25_104,10:21.6,10:21.6,10:22.9,31080,31142,put down washing up liquid,put-down,1,liquid:washing:up,22,['liquid:washing:up'],[22]
P25_104_215,P25,P25_104,10:22.9,10:23.0,10:24.1,31147,31202,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P25_104_216,P25,P25_104,10:29.6,10:28.7,10:33.2,31433,31662,turn down hob,turn-down,65,hob,24,['hob'],[24]
P25_104_217,P25,P25_104,10:36.4,10:34.4,10:36.5,31720,31827,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P25_104_218,P25,P25_104,10:37.9,10:36.7,10:38.3,31837,31912,open lid,open,3,lid,6,['lid'],[6]
P25_104_219,P25,P25_104,10:39.1,10:38.4,10:41.1,31917,32055,stir pasta,stir,10,pasta,45,['pasta'],[45]
P25_104_22,P25,P25_104,01:04.6,01:03.4,01:04.2,3168,3209,put down detergent,put-down,1,detergent,22,['detergent'],[22]
P25_104_220,P25,P25_104,10:41.4,10:41.0,10:44.0,32050,32199,close lid,close,4,lid,6,['lid'],[6]
P25_104_221,P25,P25_104,10:43.9,10:44.0,10:45.5,32202,32276,put down teaspoon,put-down,1,teaspoon,1,['teaspoon'],[1]
P25_104_222,P25,P25_104,10:57.9,10:56.9,10:58.4,32845,32920,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P25_104_223,P25,P25_104,10:59.6,10:59.2,11:00.8,32959,33042,open lid,open,3,lid,6,['lid'],[6]
P25_104_224,P25,P25_104,11:00.9,11:01.0,11:07.5,33052,33373,stir pasta,stir,10,pasta,45,['pasta'],[45]
P25_104_225,P25,P25_104,11:08.1,11:07.7,11:09.7,33384,33485,close lid,close,4,lid,6,['lid'],[6]
P25_104_226,P25,P25_104,11:10.1,11:08.9,11:10.7,33445,33536,put down teaspoon,put-down,1,teaspoon,1,['teaspoon'],[1]
P25_104_227,P25,P25_104,11:17.1,11:10.8,11:17.4,33539,33872,pick up lighter,pick-up,0,lighter,130,['lighter'],[130]
P25_104_228,P25,P25_104,11:18.4,11:18.4,11:19.1,33921,33956,open drawer,open,3,drawer,8,['drawer'],[8]
P25_104_229,P25,P25_104,11:19.4,11:19.1,11:19.7,33956,33986,put down lighter,put-down,1,lighter,130,['lighter'],[130]
P25_104_23,P25,P25_104,01:08.1,01:06.6,01:07.5,3328,3372,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P25_104_230,P25,P25_104,11:19.9,11:19.8,11:20.4,33991,34018,close drawer,close,4,drawer,8,['drawer'],[8]
P25_104_231,P25,P25_104,11:36.4,11:35.6,11:39.4,34780,34972,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P25_104_232,P25,P25_104,11:39.4,11:36.7,11:40.7,34835,35033,open lid,open,3,lid,6,['lid'],[6]
P25_104_233,P25,P25_104,11:41.4,11:41.3,11:49.8,35062,35491,stir pasta,stir,10,pasta,45,['pasta'],[45]
P25_104_234,P25,P25_104,11:49.9,11:50.5,11:52.5,35524,35624,close lid,close,4,lid,6,['lid'],[6]
P25_104_235,P25,P25_104,11:52.4,11:52.4,11:54.3,35621,35715,put down spoon,put-down,1,spoon,1,['spoon'],[1]
P25_104_236,P25,P25_104,11:57.4,11:56.5,11:57.8,35823,35890,turn on tap,turn-on,6,tap,0,['tap'],[0]
P25_104_237,P25,P25_104,12:02.4,11:57.9,12:08.0,35895,36398,wash hands,wash,2,hand,11,['hand'],[11]
P25_104_238,P25,P25_104,12:11.9,12:11.8,12:15.1,36587,36755,pick up paper,pick-up,0,paper,49,['paper'],[49]
P25_104_239,P25,P25_104,12:15.6,12:15.0,12:16.5,36750,36822,tear paper,tear,43,paper,49,['paper'],[49]
